Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
121,T Perreault,"Why chacras (swidden gardens) persist: agrobiodiversity, food security, and cultural identity in the Ecuadorian Amazon",2005,Human organization,meridian.allenpress.com,https://meridian.allenpress.com/human-organization/article-abstract/64/4/327/71490,"https://scholar.google.com/scholar?cites=768201849208404107&as_sdt=2005&sciodt=0,5&hl=en",292,09/05/22 10:13,,,,,,,,,121,7.12,121,1,17,"… , and its symbolic importance as a marker of Kichwa cultural identity. Women in the study area … Chacra cultivation also remains a valued symbol of (highly gendered) cultural identity. The …",,"https://scholar.google.com/scholar?q=related:i3jdAYMzqQoJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
14,JP Burgess,Law and cultural identity,1997,,jpeterburgess.com,http://jpeterburgess.com/wp-content/uploads/publications/1997/Law_and_Cultural_Identity.pdf,"https://scholar.google.com/scholar?cites=4197586875174506168&as_sdt=2005&sciodt=0,5&hl=en",293,09/05/22 10:13,BOOK,,,,,,,,14,0.56,14,1,25,"… has always taken the form of the crisis of cultural identity, but a crisis which … Cultural identity thus cannot recall a time when it wasn't a question of cultural identity, when cultural identity …",http://jpeterburgess.com/wp-content/uploads/publications/1997/Law_and_Cultural_Identity.pdf,"https://scholar.google.com/scholar?q=related:uE6e8AXTQDoJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
8,"S Gupta, D Bhugra",Cultural identity and its assessment,2009,Psychiatry,Elsevier,https://www.sciencedirect.com/science/article/pii/S1476179309001128,"https://scholar.google.com/scholar?cites=10106045343819492811&as_sdt=2005&sciodt=0,5&hl=en",294,09/05/22 10:13,,,,,,,,,8,0.62,4,2,13,"… Our individual identity construct also includes cultural identity, which comprises various social characteristics that are shared within a certain group. There is no doubt that culture …",https://www.academia.edu/download/46289160/j.mppsy.2009.06.00320160606-30881-1eals5z.pdf,"https://scholar.google.com/scholar?q=related:y-1ZMrLiP4wJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
24,"I Gurgel, M Pietrocola, G Watanabe",The role of cultural identity as a learning factor in physics: a discussion through the role of science in Brazil,2016,Cultural Studies of Science Education,Springer,https://link.springer.com/article/10.1007/s11422-014-9580-5,"https://scholar.google.com/scholar?cites=11869552060948949590&as_sdt=2005&sciodt=0,5&hl=en",295,09/05/22 10:13,,10.1007/s11422-014-9580-5,,,,,,,24,4.00,8,3,6,… on science as part of the cultural identity of a society and how … representative of the Brazilian cultural identity. At the same … possible to reshape the cultural identity of Brazilian students. …,https://pascapips.fkip.unej.ac.id/wp-content/uploads/sites/16/2017/06/jadi-cultur-2-2016-1.pdf#page=133,"https://scholar.google.com/scholar?q=related:VireO7YeuaQJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
47,K Oborune,Becoming more European after Erasmus? The impact of the Erasmus programme on political and cultural identity,2013,Epiphany. Journal of transdisciplinary studies,ceeol.com,https://www.ceeol.com/search/article-detail?id=941213,"https://scholar.google.com/scholar?cites=15941501417749339317&as_sdt=2005&sciodt=0,5&hl=en",296,09/05/22 10:13,,,,,,,,,47,5.22,47,1,9,The European Commission and scholars emphasize that the ERASMUS programme is a successful example of European integration and a symbol of construction of European identity. …,http://epiphany.ius.edu.ba/index.php/epiphany/article/download/60/61,"https://scholar.google.com/scholar?q=related:tdxV5xOXO90J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
63,"JG Ponterotto, D Gretchen, RV Chauhan",Cultural identity and multicultural assessment: Quantitative and qualitative tools for the clinician.,2001,,psycnet.apa.org,https://psycnet.apa.org/record/2001-01056-004,"https://scholar.google.com/scholar?cites=8862753876733422367&as_sdt=2005&sciodt=0,5&hl=en",297,09/05/22 10:13,,,,,,,,,63,3.00,21,3,21,… idiographic (qualitative) measures of cultural identity. The discussion opens with a brief review of the status of nomothetic assessment in cultural identity and directs the reader to recent …,,"https://scholar.google.com/scholar?q=related:H2tpqrHT_noJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
55,AG Young,Using ICT for social good: Cultural identity restoration through emancipatory pedagogy,2018,Information Systems Journal,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/isj.12142,"https://scholar.google.com/scholar?cites=14563049512198519576&as_sdt=2005&sciodt=0,5&hl=en",298,09/05/22 10:13,,10.1111/isj.12142,,,,,,,55,13.75,55,1,4,"This research examines how an oppressed group, the Klamath Tribes of Oregon, used an information communication technology (ICT) for the human development objective of cultural …",https://www.researchgate.net/profile/Amber-Young-7/publication/316532150_Using_ICT_for_social_good_Cultural_identity_restoration_through_emancipatory_pedagogy/links/5bc9061c299bf17a1c5f6bfa/Using-ICT-for-social-good-Cultural-identity-restoration-through-emancipatory-pedagogy.pdf,"https://scholar.google.com/scholar?q=related:GLsEfV9YGsoJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
120,"JC Witte, LM Amoroso, PEN Howard","Method and representation in Internet-based survey tools: Mobility, community, and cultural identity in Survey2000",2000,Social Science Computer Review,Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.120.5725&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=11456761288867726411&as_sdt=2005&sciodt=0,5&hl=en",299,09/05/22 10:13,PDF,,,,,,,,120,5.45,40,3,22,"… This section concludes with two items that assess the extent of knowledge and interest a respondent has in music, literature and food, the three areas of cultural identity that form the …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.120.5725&rep=rep1&type=pdf,"https://scholar.google.com/scholar?q=related:S0RoE7GX_p4J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
66,AP Cohen,Boundaries and Boundary-consciousness: politicizing cultural identity,1998,The frontiers of Europe,books.google.com,https://books.google.com/books?hl=en&lr=&id=5s-Iqn0YxnQC&oi=fnd&pg=PA22&dq=%22cultural+identity%22&ots=5Rv7kBnU30&sig=hWlh24UrT_ncVeM_HybXa0herVE,"https://scholar.google.com/scholar?cites=10550075161145786282&as_sdt=2005&sciodt=0,5&hl=en",300,09/05/22 10:13,,,,,,,,,66,2.75,66,1,24,"… And this, in the matter of the politicization of cultural identity, is another most significant … others symbolically as the bearers of a certain cultural identity. The symbols used for this purpose …",,"https://scholar.google.com/scholar?q=related:qj_EXXZlaZIJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
54,J Franco,"Extreme makeover: The politics of gender, class, and cultural identity",2008,Television & New Media,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1527476408323339,"https://scholar.google.com/scholar?cites=9755937595417756997&as_sdt=2005&sciodt=0,5&hl=en",301,09/05/22 10:13,,10.1177/1527476408323339,,,,,,,54,3.86,54,1,14,"… This article examines the representation of gender, class, and cultural identity in the Extreme Makeover series, the most widely circulated American cosmetic makeover show that …",,"https://scholar.google.com/scholar?q=related:RQXByY0NZIcJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
105,R Harrison,"Archaeology and the colonial encounter: Kimberley spearpoints, cultural identity and masculinity in the north of Australia",2002,Journal of Social Archaeology,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/146960530200200304,"https://scholar.google.com/scholar?cites=14721463613317459738&as_sdt=2005&sciodt=0,5&hl=en",302,09/05/22 10:13,,10.1177/146960530200200304,,,,,,,105,5.25,105,1,20,This article examines the ways in which material objects are invoked and constantly recontextualized as part of the process of cross-cultural colonial encounter with reference to a case …,,"https://scholar.google.com/scholar?q=related:Gi-gnSglTcwJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
47,"MA Rodríguez, I Alanís",Negotiating linguistic and cultural identity: One borderlander's leadership initiative,2011,International Journal of Leadership in …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/13603120903386951,"https://scholar.google.com/scholar?cites=3580040842978441119&as_sdt=2005&sciodt=0,5&hl=en",303,09/05/22 10:13,,10.1080/13603120903386951,,,,,,,47,4.27,24,2,11,Meeting the academic needs of linguistically and culturally diverse students requires new perspectives on behalf of school leaders. Using the concept of the border epistemology of …,,"https://scholar.google.com/scholar?q=related:n7cexy3crjEJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
75,B Otcu,Heritage language maintenance and cultural identity formation: The case of a Turkish Saturday school in New York City,2010,Heritage Language Journal,brill.com,https://brill.com/view/journals/hlj/7/2/article-p273_6.xml,"https://scholar.google.com/scholar?cites=16073406518291610090&as_sdt=2005&sciodt=0,5&hl=en",304,09/05/22 10:13,,,,,,,,,75,6.25,75,1,12,… language and form a sense of Turkish cultural identity. This case study of one Turkish … the primary means to construct a Turkish cultural identity in the US Five overarching goals of …,https://brill.com/downloadpdf/journals/hlj/7/2/article-p273_6.pdf,"https://scholar.google.com/scholar?q=related:6jk4XRE2EN8J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
13,A Prinz,"Migration, cultural identity and diasporas an identity economics approach",2019,IZA Journal of Development and Migration,sciendo.com,https://sciendo.com/it/article/10.2478/izajodm-2019-0001,"https://scholar.google.com/scholar?cites=15955523075949371057&as_sdt=2005&sciodt=0,5&hl=en",305,09/05/22 10:13,HTML,10.2478/izajodm-2019-0001,,,,,,,13,4.33,13,1,3,… of cultural identity is applied to migration. Most immigrants to Europe have a different cultural identity … analysis how the incorporation of cultural identity influences the decision to migrate …,https://sciendo.com/it/article/10.2478/izajodm-2019-0001,"https://scholar.google.com/scholar?q=related:sZ6Cm7Nnbd0J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
59,DC Alarcón,"The Aztec Palimpsest: Toward a New Understanding of Aztlan, Cultural Identity and History.",1990,Aztlán: A Journal of Chicano Studies,ERIC,https://eric.ed.gov/?id=EJ454950,"https://scholar.google.com/scholar?cites=17024117175686215068&as_sdt=2005&sciodt=0,5&hl=en",306,09/05/22 10:13,,,,,,,,,59,1.84,59,1,32,"… The Aztec Palimpsest: Toward a New Understanding of Aztlan, Cultural Identity and History. … Encourages use of palimpsest as conceptual tool for Chicano studies, cultural identity, and …",,"https://scholar.google.com/scholar?q=related:nDVnp1_QQewJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
114,S Fordham,Racelessness in private schools: Should we deconstruct the racial and cultural identity of African-American adolescents?,1991,Teachers College Record,tcrecord.org,https://www.tcrecord.org/books/pdf.asp?ContentID=326,"https://scholar.google.com/scholar?cites=10051088265426298084&as_sdt=2005&sciodt=0,5&hl=en",307,09/05/22 10:13,,,,,,,,,114,3.68,114,1,31,"… The manner in which these institutions—wittingly or unwittingly—deconstruct African-American adolescents’ racial and/or cultural identity has been largely ignored. Consequently, how …",,"https://scholar.google.com/scholar?q=related:5OTUQoajfIsJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
44,KM Langellier,"Performing family stories, forming cultural identity: Franco American Mèmëre stories",2002,Communication Studies,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10510970209388574,"https://scholar.google.com/scholar?cites=15914255573717334751&as_sdt=2005&sciodt=0,5&hl=en",308,09/05/22 10:13,,10.1080/10510970209388574,,,,,,,44,2.20,44,1,20,"Family stories participate in the formation of culture as they imagine and reproduce ethnic identity. This essay examines grandmother (mémère,) stories in Franco American families as …",http://www.fawi.net/ezine/vol3no4/Memerestories.html,"https://scholar.google.com/scholar?q=related:37ozgCDL2twJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
80,BY Lee,Heritage language maintenance and cultural identity formation: The case of Korean immigrant parents and their children in the USA,2013,Early Child Development and Care,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/03004430.2012.741125,"https://scholar.google.com/scholar?cites=15901468457747740489&as_sdt=2005&sciodt=0,5&hl=en",309,09/05/22 10:13,,10.1080/03004430.2012.741125,,,,,,,80,8.89,80,1,9,… Limited research has examined cultural identity with heritage language … cultural identity have mainly focused on adolescents because of difficulty in examining the cultural identity of …,,"https://scholar.google.com/scholar?q=related:SfchD1BdrdwJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
72,PV Bohlman,Traditional music and cultural identity: Persistent paradigm in the history of ethnomusicology,1988,Yearbook for traditional music,cambridge.org,https://www.cambridge.org/core/journals/yearbook-for-traditional-music/article/traditional-music-and-cultural-identity-persistent-paradigm-in-the-history-of-ethnomusicology/5370DEF0349A4DF5338D85B8DF0B84D6,"https://scholar.google.com/scholar?cites=13353407922006216815&as_sdt=2005&sciodt=0,5&hl=en",310,09/05/22 10:13,,,,,,,,,72,2.12,72,1,34,"… Traditional music and cultural identity lend historical impetus … music fail to explore cultural identity in systematic ways, that … , the contrastive concept of cultural identity insists that a datum …",,"https://scholar.google.com/scholar?q=related:b1ARdMHVULkJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
71,B Macdougall,Wahkootowin: Family and cultural identity in northwestern Saskatchewan Métis communities,2006,Canadian Historical Review,utpjournals.press,https://www.utpjournals.press/doi/full/10.3138/CHR/87.3.431,"https://scholar.google.com/scholar?cites=13498951380604077851&as_sdt=2005&sciodt=0,5&hl=en",311,09/05/22 10:13,,10.3138/CHR/87.3.431,,,,,,,71,4.44,71,1,16,"… familial life in this examination of family, cultural identity, and economy in nineteenth-century … expressed through wahkootowin, was a ‘style of life’ that reflected a shared cultural identity. …",,"https://scholar.google.com/scholar?q=related:G8csmcLoVbsJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
