Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,RP Redondez,La identidad cultural: una perspectiva filosófica,1997,Letras (Lima),revista.letras.unmsm.edu.pe,http://revista.letras.unmsm.edu.pe/index.php/le/article/view/1650,,867,09/05/22 09:46,,,,,,,,,0,0.00,0,1,25,"… El trabajo termina con la propuesta de una identidad cultural peruana deseable, según … Nuestra perspectiva sobre la problemática de la ""identidad cultural peruana"" es eminentemente …",http://revista.letras.unmsm.edu.pe/index.php/le/article/download/1650/1514,"https://scholar.google.com/scholar?q=related:dAxxSAuurtkJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,AB Quiñonez,"somos chulos"" propuesta de programa de televisión dirigido a jóvenes guatemaltecos para promover la identidad cultural",2014,,biblio3.url.edu.gt,http://biblio3.url.edu.gt/Tesario/2014/05/01/Rivera-Ana.PDF,"https://scholar.google.com/scholar?cites=11871572150517931040&as_sdt=2005&sciodt=0,5&hl=en",868,09/05/22 09:46,PDF,,,,,,,,1,0.13,1,1,8,El presente trabajo de investigación tuvo como objetivo principal desarrollar un programa de televisión sobre la identidad cultural y valores de la juventud guatemalteca con el fin de …,http://biblio3.url.edu.gt/Tesario/2014/05/01/Rivera-Ana.PDF,"https://scholar.google.com/scholar?q=related:IJwK_fhLwKQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"MB Camacho Ramirez, FC Vásquez Reátegui","Identidad cultural y nivel de satisfacción de los pobladores de la Comunidad Intercultural Benajema del Distrito de Yarinacocha Provincia Coronel Portillo, periodo …",2016,,repositorio.unia.edu.pe,http://repositorio.unia.edu.pe/handle/unia/126,"https://scholar.google.com/scholar?cites=5150064048475529494&as_sdt=2005&sciodt=0,5&hl=en",869,09/05/22 09:46,,,,,,,,,1,0.17,1,2,6,… de qué manera se relacionan la identidad cultural y el nivel de … ; y la hipótesis planteada: La identidad cultural se relaciona directa y … Para la medición de la identidad cultural se creó un …,http://repositorio.unia.edu.pe/bitstream/unia/126/1/Tesis%20Final.pdf,"https://scholar.google.com/scholar?q=related:FuHkQ_ezeEcJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
2,CA Petit-Laurent Charpentier,Identidad cultural en el objeto y Diseño de souvenirs| h [Manuscrito]. El caso de Chiloé,2013,,eprints.ucm.es,https://eprints.ucm.es/id/eprint/22913/,"https://scholar.google.com/scholar?cites=1085699109429087005&as_sdt=2005&sciodt=0,5&hl=en",870,09/05/22 09:46,,,,,,,,,2,0.22,2,1,9,"… Y también muy especialmente a doña Patricia Cárdenas y don Jorge Negrón, artesanos chilotes que a través de su trabajo aportan y ayudan a mantener viva la identidad cultural de …",https://eprints.ucm.es/22913/1/T34757.pdf,"https://scholar.google.com/scholar?q=related:HYt6dpYtEQ8J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"PEB Cerquera, JCC Santos, ...",Vivencia de la motricidad en las comunidades originarias Yanacona y Misak: hacia la configuración del tejido social y la identidad cultural,2016,Revista Paideia …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=7836169,"https://scholar.google.com/scholar?cites=6723963128061999181&as_sdt=2005&sciodt=0,5&hl=en",871,09/05/22 09:46,,,,,,,,,1,0.17,0,3,6,"… Yanacona y Misak en la configuración de su tejido social y su identidad cultural? … la identidad cultural fue el reconocimiento encarnado de las vivencias, ya que permitieron comprender …",https://dialnet.unirioja.es/descarga/articulo/7836169.pdf,"https://scholar.google.com/scholar?q=related:Tbj1AtdQUF0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,OG Pradenas,Influencia de la escuela en la pérdida de la identidad cultural: el caso de la educación indígena en la región de la araucaria,1998,Tarbiya: Revista de investigación e innovación …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=4785007,"https://scholar.google.com/scholar?cites=1118971319041045411&as_sdt=2005&sciodt=0,5&hl=en",872,09/05/22 09:46,,,,,,,,,1,0.04,1,1,24,El presente estudio ejemplifica de modo específico un hecho que no es único y que da cuenta de la influencia de la escuela en la pérdida de la identidad cultural de las comunidades …,,"https://scholar.google.com/scholar?q=related:o7NKcXxihw8J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"ALS Silva, IT Rodríguez, MF Ferras","La educación en el patriotismo, núcleo de la identidad cultural en estudiantes de Secundaria Básica, desde la educación cívica",2017,Didasc@ lia: didáctica y …,revistas.ult.edu.cu,https://revistas.ult.edu.cu/index.php/didascalia/article/view/622,"https://scholar.google.com/scholar?cites=4754561376387749870&as_sdt=2005&sciodt=0,5&hl=en",873,09/05/22 09:46,,,,,,,,,1,0.20,0,3,5,"… En este artículo se analiza la identidad cultural desde un enfoque psicopedagógico, en el que se … desde el proceso educativo y deviene sentido de lo propio como identidad cultural. …",https://revistas.ult.edu.cu/index.php/didascalia/article/download/622/621,"https://scholar.google.com/scholar?q=related:7ldijmGY-0EJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,BMC Tafur,CONCIENCIA TURÍSTICA PARA FORTALECER LA IDENTIDAD CULTURAL EN LOS POBLADORES DEL DISTRITO MANUEL ANTONIO MESONES MURO …,2021,HORIZONTE EMPRESARIAL,revistas.uss.edu.pe,http://revistas.uss.edu.pe/index.php/EMP/article/view/2026,,874,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"… identidad cultural no fortalecida En la presente investigación se propone un programa de conciencia turística, lo cual permitirá el fortalecimiento de identidad cultural … identidad cultural …",http://revistas.uss.edu.pe/index.php/EMP/article/download/2026/2578,
5,MT Poccioni,Identidad y discurso,2001,Cuadernos de la Facultad de Humanidades y …,SciELO Argentina,http://www.scielo.org.ar/pdf/cfhycs/n17/n17a21.pdf,"https://scholar.google.com/scholar?cites=17636469929360206109&as_sdt=2005&sciodt=0,5&hl=en",875,09/05/22 09:46,PDF,,,,,,,,5,0.24,5,1,21,… Se analizan aspectos relevantes del debate acerca de la identidad y se aplica el análisis a un caso específico vinculado con la utilización de la identidad cultural como objeto del …,http://www.scielo.org.ar/pdf/cfhycs/n17/n17a21.pdf,"https://scholar.google.com/scholar?q=related:Halfb_VTwfQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,LA Peñaloza Espejo,Educación e identidad cultural en la Institución Educativa Miguel Samper,2021,,repositorio.ucm.edu.co,https://repositorio.ucm.edu.co/handle/10839/3514,,876,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"El presente trabajo investigativo se fomenta en una realidad que implica no solamente a sectores particulares, también involucra escenarios globales. Por ende, se desarrolla un …",https://repositorio.ucm.edu.co/bitstream/10839/3514/1/Educaci%C3%B3n_identidad_cultural_Instituci%C3%B3n_Educativa_Miguel_Samper.pdf,
0,"VM Estrada, AB Rivero, EG Pérez",La formación de la identidad cultural del estudiante desde las clases de educación artística,2021,Didasc@ lia: Didáctica y …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=7922021,,877,09/05/22 09:46,,,,,,,,,0,0.00,0,3,1,… en cuanto a la formación de la identidad cultural del estudiante desde el proceso de … modelo didáctico de formación de la identidad cultural en los estudiantes de la Educación …,https://dialnet.unirioja.es/descarga/articulo/7922021.pdf,"https://scholar.google.com/scholar?q=related:c0zXLDIrF2gJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,YOH Fuentes,Identidad cultural en Nogales,,MULTICULTURALISMO,academia.edu,https://www.academia.edu/download/53045562/interculturalidad_completo.pdf#page=74,,878,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,1,,"… Finalmente, se proponen acciones para fortalecer la identidad cultural de la ciudad. Conceptos relacionados con identidad cultural Hablar de identidad cultural implica conexiones con …",https://www.academia.edu/download/53045562/interculturalidad_completo.pdf#page=74,"https://scholar.google.com/scholar?q=related:VLMKP8tfYTAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"T Becerra Saldaña, DM Ñiquen Valverde, ...",Los cuentos andinos tradicionales y su influencia en la identidad cultural,2021,,repositorio.uch.edu.pe,https://repositorio.uch.edu.pe/handle/20.500.12872/582,,879,09/05/22 09:46,,,,,,,,,0,0.00,0,3,1,… o fortalecimiento de la identidad cultural de los educandos … es posible generar identidad cultural en los educandos en el … y debilidad en la identidad cultural de los estudiantes. …,https://repositorio.uch.edu.pe/xmlui/bitstream/handle/20.500.12872/582/Becerra_T_Jara_RM_Niquen_DM_tesis_educacion_primaria_2021.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:1ZknTYEIeIcJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,DMR Corner,Los desplazamientos humanos y la identidad cultural,2020,Acta Hispanica,iskolakultura.hu,http://www.iskolakultura.hu/index.php/acthisp/article/view/32790,,880,09/05/22 09:46,,,,,,,,,0,0.00,0,1,2,"… El inmigrante y la identidad cultural La identidad cultural es fijada en el momento del nacimiento, sea como parte de la naturaleza, impresa a través del parentesco y de la línea de los …",http://www.iskolakultura.hu/index.php/acthisp/article/download/32790/33119,"https://scholar.google.com/scholar?q=related:akDreb-agHAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,E Uscamayta Mamani,Conocimiento del Haychay para fortalecer la identidad cultural de los niños de Pampamarca Urinsaya,2020,,repositorio.usil.edu.pe,https://repositorio.usil.edu.pe/items/77a22dec-9b90-4dac-9ce1-db828e7575bc/full,,881,09/05/22 09:46,,,,,,,,,0,0.00,0,1,2,"dc. description. abstract La presente investigación da cuenta de la práctica cultural del haychay en la comunidad de Pampamarca, Urinsaya, provincia de Canas, departamento de …",,
0,J Cruz de la Cruz,PROGRAMA DE IDENTIDAD CULTURAL COMO HERRAMIENTA PARA EL DESARROLLO DE LA ACTIVIDAD TURÍSTICA EN EL DISTRITO DE POMAHUACA …,2020,,repositorio.udl.edu.pe,https://repositorio.udl.edu.pe/handle/UDL/344,,882,09/05/22 09:46,,,,,,,,,0,0.00,0,1,2,"… enfoca en un primer lugar en el análisis de la identidad cultural, seguido de la propuesta de un programa integral de identidad cultural para el desarrollo de la actividad turística en los …",https://repositorio.udl.edu.pe/xmlui/bitstream/handle/UDL/344/Cruz%20De%20La%20Cruz%20-%20Tesis%20AT.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:FZwHoiW-viMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,V Toribio Lagarde,La influencia de la moda en la identidad cultural adolescente,2020,,digibug.ugr.es,https://digibug.ugr.es/handle/10481/63283,,883,09/05/22 09:46,,,,,,,,,0,0.00,0,1,2,"Los resultados obtenidos han derivado en conclusiones tales como la necesidad de expresión que la adolescencia desarrolla mediante la propia apariencia, así como la búsqueda de …",,
0,"JD Rodríguez Castañeda, AC Serrato Jiménez",El traje típico girardoteño como parte de la identidad cultural en el municipio de Girardot.,2020,,repositorio.ucundinamarca.edu.co,https://repositorio.ucundinamarca.edu.co/handle/20.500.12558/3833,,884,09/05/22 09:46,,,,,,,,,0,0.00,0,2,2,"… la actual falta de identidad cultural del municipio, ayudar a … identidad cultural estructurada y con potencial para institucionalización de un traje típico que fortalezca su identidad cultural …",https://repositorio.ucundinamarca.edu.co/bitstream/handle/20.500.12558/3833/El%20traje%20t%C3%ADpico%20girardote%C3%B1o%20como%20parte%20de%20la%20identidad%20cultural%20en%20el%20municipio%20de%20Girardot..pdf?sequence=1,
0,"AP Jaramillo Echeverria, LA Reina Lagos","El cómic desde las narrativas transmedia, como herramienta de fortalecimiento de la identidad cultural e histórica en el municipio de Villa del Rosario.",2021,,repository.unilibre.edu.co,http://repository.unilibre.edu.co/handle/10901/20183,,885,09/05/22 09:46,,,,,,,,,0,0.00,0,2,1,"… de la transmisión y el fortalecimiento de la identidad cultural e histórica del habitante del … participantes en las categorías Territorio, Identidad cultural, Identidad histórica y Narrativas …",https://repository.unilibre.edu.co/bitstream/handle/10901/20183/Art%C3%ADculo%20Final%20El%20C%C3%B3mic%20.pdf?sequence=3&isAllowed=y,"https://scholar.google.com/scholar?q=related:QxIEcBJIbWgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,W Taype Espinoza,LA IDENTIDAD CULTURAL DE LA COMUNIDAD CAMPESINA DE SANTA ROSA DE PACHACCLLA DEL DISTRITO DE YAULI-HUANCAVELICA 2019,2020,,repositorio.unh.edu.pe,http://repositorio.unh.edu.pe/handle/UNH/3488,,886,09/05/22 09:46,,,,,,,,,0,0.00,0,1,2,"… , actualmente se va abandonando la identidad cultural con la alienación y la enajenación que … Se va perdiendo los matices de su identidad cultural, somos ajenos a nuestra realidad …",http://repositorio.unh.edu.pe/bitstream/handle/UNH/3488/TESIS-2020-HISTORIA%20Y%20CIENCIAS%20SOCIALES-ESPINOZA%20QUISPE.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:lWf65HRLZlQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
2,"A LÁmbarry, JIE Osorio",Mapas literarios en la narrativa completa de Carlos Fuentes: construcción de una identidad cultural mexicana y escritura de una obra desde la periferia,2018,Revista de Estudios Hispánicos,muse.jhu.edu,https://muse.jhu.edu/article/692757/summary,"https://scholar.google.com/scholar?cites=17168564858091185131&as_sdt=2005&sciodt=0,5&hl=en",887,09/05/22 09:46,,,,,,,,,2,0.50,1,2,4,Project MUSE - Mapas literarios en la narrativa completa de Carlos Fuentes: Construcción de una identidad cultural mexicana y escritura de una obra desde la periferia [Skip to Content…,https://www.academia.edu/download/61385269/Lambarry_and_Eissa20191130-42974-1s34ay0.pdf,"https://scholar.google.com/scholar?q=related:66PHhcb-Qu4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"R Nuñez, L Violeta","Identidad cultural y el desarrollo del turismo sostenible en la Municipalidad de Mala, 2020",2020,,lareferencia.info,https://www.lareferencia.info/vufind/Record/PE_3d5ef652321108cab55e9ee8bb32d6fd,,888,09/05/22 09:46,,,,,,,,,0,0.00,0,2,2,… El trabajo de investigación de título “Identidad cultural y … la relación entre la identidad cultural y el desarrollo del turismo … entre la variable identidad cultural y turismo sostenible Rho= -…,,
0,"L Tupiz, V Katherine",La minga como forma de identidad cultural del pueblo Cayambi,2020,,dspace.uce.edu.ec,http://www.dspace.uce.edu.ec/handle/25000/21718,,889,09/05/22 09:46,,,,,,,,,0,0.00,0,2,2,"La presente investigación tiene el propósito de abordar La Minga como forma de identidad cultural del pueblo Cayambi, especialmente en su historia, su origen, el legado y como esta …",http://www.dspace.uce.edu.ec:8080/bitstream/25000/21718/1/T-UCE-0010-FIL-898.pdf,"https://scholar.google.com/scholar?q=related:noPPPxg3OO0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
25,N Jacks,"Televisión, recepción, identidad: cuestiones e imbricaciones",1996,Miradas latinoamericanas a la televisión. México …,books.google.com,https://books.google.com/books?hl=en&lr=&id=oX7qVI4SN84C&oi=fnd&pg=PA173&dq=%22identidad+cultural%22&ots=TJoq31XvLZ&sig=wYkoy8aZo_TSdOb-OjInBhuFRQU,"https://scholar.google.com/scholar?cites=11181674024628749694&as_sdt=2005&sciodt=0,5&hl=en",890,09/05/22 09:46,,,,,,,,,25,0.96,25,1,26,"… El concepto de"" identidad cultural” es un concepto … Según Martín Barbero (1989), la identidad cultural es un concepto … La verdad es que la identidad cultural constituye un fenómeno de …",,"https://scholar.google.com/scholar?q=related:foU1SEhJLZsJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,VAG Cárdenas,La construcción de la identidad cultural de lo mexicano: una mirada desde Carlos Monsiváis,2021,AYLLU-SIAF: Revista de la Sociedad …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=8120347,,891,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"Muchos intelectuales han abordado los procesos de construcción de la identidad del mexicano y han contribuido, desde la literatura, de un modo valioso a la representación de lo …",,
0,S Sun,Actitud ante la muerte: Lu Xun y Octavio Paz. Modos de morir y su relación con la identidad cultural,2021,,eprints.ucm.es,https://eprints.ucm.es/id/eprint/68963/,,892,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"Esta tesis doctoral, titulada “Actitud ante la muerte: Lu Xun y Octavio Paz. Modos de morir y su relación con la identidad cultural”, tiene el objeto de investigar y analizar filosóficamente …",https://eprints.ucm.es/id/eprint/68963/1/T42913.pdf,"https://scholar.google.com/scholar?q=related:ZKApDxNP_9kJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
